,0,0.0,30.0,60.0,90.0,120.0,150.0,180.0,210.0,240.0,270.0,300.0,330.0,360.0,390.0,420.0,450.0,480.0,510.0,540.0,570.0,600.0,630.0,660.0,690.0,720.0,750.0,780.0,810.0,840.0
0.0,274.0,273.99986685581854,273.9421079902645,273.92788550320915,273.9352826254274,274.03834933611546,274.3614980704397,275.0330212507903,276.1783872741731,277.9388795750649,280.48347010239746,283.99442244675214,288.63948345157576,294.53366771170244,301.6955643588291,310.1336078450864,320.2401650510209,333.5962220709767,353.1403088681862,380.9324891164109,415.6926610238234,453.3190596244791,488.1958243322392,514.9881939161136,531.8798868389177,540.2438518938848,542.4617691662352,540.6200025848107,536.2290135470189,530.310258787275
0.050156739811912224,274.0,274.0,273.9428728052634,273.92864082613244,273.93605253065994,274.03923223958594,274.36269815318366,275.0348464478589,276.18124930937694,277.94331123660714,280.4901484915808,284.00417651651986,288.6532782574301,294.5525534343593,301.72059638389015,310.16588220199776,320.28127286664085,333.6494538349873,353.211653275651,381.0291334058085,415.8195777113585,453.4771890152821,488.3820685323847,515.1965192560737,532.1028227970799,540.4738414118468,542.6925784579036,540.8473689416153,536.4504784826973,530.5246552258151
0.10031347962382445,274.0,274.0,273.9436338292196,273.9293944703395,273.93682931453935,274.04015096576427,274.3639876631347,275.0368384430002,276.18438074157046,277.94814595319855,280.49740103894953,284.0147160098799,288.6681078811332,294.5727500274662,301.74722766696937,310.2000847250648,320.3248462388236,333.7062924516397,353.28863972104404,381.13395745017857,415.95681571086476,453.64658506813083,488.5785712782085,515.4124351398373,532.3302318399782,540.7056688463023,542.9233451197272,541.0734857400803,536.6699832976366,530.7367100214186
0.15047021943573669,274.0,274.0,273.9443910603323,273.930146435469,273.93761298908964,274.04110555942486,274.36536669815376,275.0389974068363,276.18778183725556,277.95338411738896,280.5052282995778,284.02604168432254,288.68397332179757,294.59425876137846,301.77545977282995,310.23621736297275,320.3708878444518,333.76674219891413,353.37127517071895,381.24697131441883,416.1043870991568,453.8272609705669,488.78534563397466,515.6359508795396,532.5621210906104,540.9393358860887,543.1540679139415,541.2983500149102,536.8875237527194,530.9464191720378
0.2006269592476489,274.0,274.0,273.9451444974506,273.93089672166604,273.93840356954126,274.04209607309355,274.3668353684385,275.041323526887,276.19145288525505,277.95902615106985,280.51363086628913,284.0381543443016,288.7008756346021,294.61708096944943,301.8052943362379,310.27428215933014,320.4194005466568,333.83080775679554,353.4595672612389,381.36818586655255,416.2623049195104,454.01923019498133,489.0024036895908,515.8670751374087,532.7984961042649,541.1748435199659,543.3847450283233,541.5219583596121,537.1030953964929,531.1537784673143
0.2507836990595611,274.0,274.0,273.9458941400737,273.9316453295839,273.93920107433644,274.04312256705714,274.3683937965364,275.0438170075892,276.1953941967368,277.96507250550957,280.52260936969884,284.0510548412616,288.71881593084885,294.6412180479098,301.8367330619914,310.3142812522255,320.47038739499527,333.89849420680457,353.55352430061663,381.4976127830008,416.4305829456539,454.2225065033966,489.2297568522008,516.1058158170003,533.0393609202259,541.4121919804319,543.6153740760095,541.7443069575043,537.3166936870042,531.3587835271918
0.30094043887147337,274.0,274.0,273.94663998835,273.93239226038486,273.9400055251344,274.0441851093732,274.3700421173584,275.046478070316,276.1996061052388,277.97152366139005,280.5321644782594,284.0647440736784,288.73779537802073,294.6666714557996,301.86977772494623,310.35621687391296,320.5238516256412,333.96980703182714,353.65315526964645,381.63526455346516,416.60923564613887,454.4371039515306,489.4674160843856,516.3521799738045,533.2847183781497,541.6513806965897,543.8459520917023,541.9653916086021,537.5283139850937,531.5614298373678
0.3510971786833856,274.0,274.0,273.94738204307714,273.9331375157417,273.9408169468181,274.0452837758806,274.371780478194,275.04930695339596,276.20408896669613,277.978380128843,280.5422968983081,284.0792229871143,288.7578151998434,294.69344271497977,301.9044301700473,310.4000913507102,320.5797966616233,334.04475211643336,353.75846982336634,381.78115448495686,416.7982781880862,454.6630368916526,489.7153919700778,516.6061737580766,533.5345702887469,541.892408262582,544.0764755278726,542.1852077481021,537.7379515057956,531.7617127760676
0.4012539184952978,274.0,274.0,273.9481203057003,273.93388109783973,273.94163536750136,274.0464186502114,274.3736090387267,275.0523039121322,276.20884315946904,277.98564244748735,280.5530073741168,284.0944925742859,288.77887667635196,294.72153341021306,301.9406923123754,310.44590710310484,320.63822611313066,334.12333574770406,353.86947829268223,381.93529670493524,416.99772644256166,454.9003199742323,489.9736947150615,516.86780238808,533.7889174710508,542.1352724210285,544.3069402520225,542.4037504560413,537.9456012827205,531.9596276306127
